id,type,recipe,title,most_similar,ratings,stars,image,ingredients,directions
15,certain,l-recipe/62409261/blue-ribbon-peach-cobbler/,Blue Ribbon Peach Cobbler,"[]",0,5,https://images.media-allrecipes.com/userphotos/250x250/651111.jpg,"['1 1/4 lb. firm to ripe peaches (I used 4-8)', '1 TBSP fresh lemon juice', '1 2/3 cup sugar', '1 stick (1/2 cup) unsalted butter, melted', '1 cup flour', '1 TBSP baking powder', '1/4 tsp salt', '1 cup whole milk', 'Cinnamon or nutmeg for sprinkling (optional)']","['1. Preheat to 375 with rack in middle position.', ""2. Score peaches by cutting an X on the bottom of each. Blanch in boiling water 10 seconds, then transfer with slotted spoon to bowl filled with ice and cold water. Once cool enough to handle, peel off skin, starting from X and discard. (If the peaches are fairly ripe, the skins will just slip right off. If they're closer to firm, you'll have to get out your paring knife.) Halve peaches, pit and then cut into real thin slices."", '3. Transfer peaches to heavy saucepan and add lemon juice and 2/3 cup sugar. Bring to a boil over high heat, stirring constantly, then boil, stirring occasionally, 4 minutes. Remove from heat.', '4. Pour melted butter into 13x9 glass baking dish. Whisk flour, baking powder, salt and remaining cup sugar in a bowl, then whisk in milk until combined. Pour batter over butter -- DO NOT STIR! -- and then pour peaches over batter -- DO NOT STIR AGAIN! Sprinkle lightly with cinnamon or nutmeg and bake till cobbler is bubbling and top is golden brown, about 40-45 minutes. Cool in pan unil warm.']"
16,certain,149964/blueberry-pumpkin-muffins/,Blueberry Pumpkin Muffins,"[]",141,4.42553186416626,https://images.media-allrecipes.com/userphotos/560x315/996935.jpg,"['2 (15 ounce) cans blueberries', '1/2 cup white sugar', '1 1/2 cups all-purpose flour', '2 teaspoons baking powder', '2 teaspoons lemon zest', '1/4 teaspoon ground nutmeg', '1/2 teaspoon ground cinnamon', '1/4 teaspoon salt', '3/4 cup milk', '1/2 cup heavy cream']","['Pour blueberries and their juice into a 10 inch iron skillet or kettle. Stir in sugar. Cook until juice begins to boil, and lower heat.', 'In medium mixing bowl, mix flour, baking powder, lemon rind, spices, and salt. Stir in milk until dry particles are just moistened. Drop dough by spoonfuls (8 dumplings) on top of simmering berry mixture, and cover skillet.  Cook over medium-low heat until dough is puffed and cooked through. Serve dumplings with berry sauce and cold cream.']"
17,uncertain,l-recipe/62071919/raisin-spice-oatmeal/,Raisin & Spice Oatmeal,"[]",0,5,https://images.media-allrecipes.com/images/79590.png,"['1 1/2 Cups Water', 'dash of salt', '1 1/2 Cups Old Fashioned Oats', '1/2 to 3/4 Cup of Raisins', '1/4 Teaspoon Cinnamon', '1/4 Teaspoon Nutmeg', '1/4 Teaspoon Allspice', '1/4 Teaspoon Ginger', '1 Teaspoon Sugar', '2 Tablespoons Maple Syrup']",['In medium pan bring water and salt to boil.  Add in Oatmeal and cook 3 minutes.  Add in remaining ingredients and stir thoroughly.  Cook for additional 2 minutes and then take off heat and set aside.  Cover for 15 minutes.  Stir Oatmeal and put in dish.  Pour milk over top and enjoy.']
18,uncertain,246650/apple-oat-quinoa-granola/,Apple Oat-Quinoa Granola,"[]",0,4,https://images.media-allrecipes.com/userphotos/560x315/4045588.jpg,"['Apples:', '3 apples, cored and diced', '2 teaspoons ground cinnamon', '1 teaspoon ground nutmeg', 'Granola:', '1/3 cup honey', '1/4 cup applesauce', '1/4 cup coconut oil', '1 tablespoon ground cinnamon', '1 teaspoon ground nutmeg', '1 teaspoon ground ginger', '1/2 teaspoon ground cloves', '1 cup quinoa', '2 cups rolled oats', '1/2 cup coarsely ground almonds', '1/2 cup flaked coconut']","['Preheat oven to 300 degrees F (150 degrees C). Line a baking sheet with aluminum foil.', 'Spread diced apples on baking sheet. Sprinkle 2 teaspoons cinnamon and 1 teaspoon nutmeg on top.', 'Bake apples in the preheated oven, stirring at 10-minute intervals, until tender but not over-crisp, about 40 minutes total.', 'Mix honey, applesauce, coconut oil, 1 tablespoon cinnamon, 1 teaspoon nutmeg, ginger, and cloves together in a large bowl. Stir in quinoa. Let sit, about 5 minutes.', 'Stir oats, almond, and coconut into the honey mixture. Spread evenly over baked apple pieces.', 'Bake in the preheated oven, stirring at 10-minute-intervals, until granola is golden brown and crispy, about 40 minutes. Cool completely before storing, 30 minutes to 1 hour.']"
19,uncertain,244244/healthy-vegan-pumpkin-oat-chocolate-chip-cookies/,Healthy Vegan Pumpkin Oat Chocolate Chip Cookies,"[]",0,4.66666650772095,https://images.media-allrecipes.com/userphotos/560x315/5842134.jpg,"['3 tablespoons water', '1 tablespoon ground flax seed', '1 1/2 cups whole wheat flour', '1 cup oats', '1 teaspoon baking powder', '1 teaspoon baking soda', '1/2 teaspoon salt', '1/2 teaspoon ground nutmeg', '1/2 teaspoon ground cinnamon', '1 cup raw sugar', '1/2 cup coconut sugar', '1/2 cup coconut oil', '1 cup pumpkin puree', '1 teaspoon vanilla extract', '1 cup vegan chocolate chips (optional)', '1 cup chopped pecans (optional)']","['Preheat oven to 350 degrees F (175 degrees C). Grease a baking sheet or line with parchment paper.', 'Mix water and ground flax seed together in a bowl, creating a ""flaxegg""; set aside until thickened, about 5 minutes.', 'Combine whole wheat flour, oats, baking powder, baking soda, salt, nutmeg, and cinnamon together in a bowl. Beat raw sugar, coconut sugar, and coconut oil together in a separate bowl using an electric mixer until smooth; add pumpkin puree, flaxegg, and vanilla extract and mix well.', 'Pour pumpkin mixture into flour mixture and stir just until dough is combined; fold in chocolate chips and pecans. Scoop dough onto the prepared baking sheet using a small ice cream scoop.', 'Bake in the preheated oven until lightly browned around the edges, about 10 minutes. Cool cookies on the baking sheet for 5 minutes before transferring to a wire rack to cool completely.']"
20,uncertain,263599/easy-instant-pot-creamy-pumpkin-spice-steel-cut-oats/,Easy Instant Pot® Creamy Pumpkin Spice Steel-Cut Oats,"[]",0,3.5,https://images.media-allrecipes.com/userphotos/560x315/5549417.jpg,"['1 1/2 cups water', '1 cup steel-cut oats', '1 cup almond milk', '1 1/2 tablespoons brown sugar', '1/4 teaspoon ground cinnamon', '1 pinch nutmeg', '1 pinch ground ginger', '1 pinch ground cloves']","[""Combine water, oats, almond milk, brown sugar, cinnamon, nutmeg, ginger, and cloves in a multi-functional pressure cooker (such as Instant Pot(R)). Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 10 minutes. Allow 10 to 15 minutes for pressure to build."", ""Let pressure release naturally for 10 minutes. Finish releasing pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove the lid. Stir with a silicone spatula until oats are combined and thick.""]"
21,uncertain,270254/whole-wheat-banana-oat-muffins/,Whole Wheat Banana Oat Muffins,"[]",0,5,https://images.media-allrecipes.com/userphotos/560x315/6423561.jpg,"['1 cup rolled oats', '3/4 cup whole wheat flour', '3/4 cup all-purpose flour', '1/4 cup white sugar', '2 teaspoons baking powder', '1 teaspoon baking soda', '1/2 teaspoon salt', '1/2 teaspoon ground cinnamon, or more to taste', '1/4 teaspoon ground nutmeg, or more to taste', '2 eggs', '3/4 cup milk', '1/3 cup vegetable oil', '1/4 cup brown sugar, packed', '1/2 teaspoon vanilla extract', '3 extra-ripe bananas, mashed', '1 cup walnuts, crushed using a rolling pin']","['Preheat the oven to 400 degrees F (200 degrees C). Line a muffin tin with paper liners.', 'Combine oats, whole wheat flour, all-purpose flour, white sugar, baking powder, baking soda, salt, cinnamon, and nutmeg in a medium-sized bowl.', 'Lightly beat eggs in a large bowl. Stir in milk, oil, brown sugar, and vanilla extract. Add bananas and mix together well. Add 1/2 the flour mixture and stir to combine. Add remaining flour mixture and stir. Stir nuts into the batter.', 'Spoon batter into the prepared muffin cups, filling each 3/4 full.', 'Bake in the preheated oven until a toothpick inserted in the center of a muffin comes out clean, 18 to 20 minutes.']"


22,main,214499/my-hop-pancakes/,My-Hop Pancakes,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",308,4.67857122421265,https://images.media-allrecipes.com/userphotos/560x315/1119897.jpg,"['1 1/4 cups buttermilk', '1/4 cup vegetable oil', '1/2 teaspoon vanilla extract', '1/4 cup white sugar', '1 1/4 cups all-purpose flour', '1 1/2 teaspoons baking powder', '1 teaspoon baking soda', '1 dash salt', '1 egg', '1 teaspoon lemon juice', '1 tablespoon butter, or as needed']","['Mix the buttermilk, vegetable oil, and vanilla extract in a bowl; stir in the sugar. Whisk in the flour, baking powder, baking soda, and salt, combining the batter with just a few strokes to moisten. Leave the lumps.', 'In a separate bowl, whisk the egg and lemon juice together; gently stir into the batter. Refrigerate the batter for at least 30 minutes, up to 1 hour.', 'Heat a large skillet over medium heat and grease with the butter. Pour 1/3 cup of batter per pancake into the skillet and cook until bubbles appear on the surface, about 2 minutes. Flip with spatula and brown the other side, about 2 more minutes.']"
23,certain,273699/best-lemon-loaf-ever/,Best Lemon Loaf Ever,"[]",0,0,https://images.media-allrecipes.com/images/79591.png,"['Lemon Loaf:', '1 1/2 cups all-purpose flour', '1/2 teaspoon salt', '1/2 teaspoon baking powder', '1/2 teaspoon baking soda', '1 cup white sugar', '2 tablespoons butter, softened', '3 eggs, at room temperature', '1/3 cup lemon juice', '2 teaspoons lemon zest', '1 teaspoon lemon extract', '1 teaspoon vanilla extract', '1/2 cup vegetable oil', 'Icing:', '1 cup powdered sugar', '1 tablespoon powdered sugar', '2 tablespoons milk', '1/2 teaspoon lemon zest', '1/2 teaspoon lemon extract']","['Preheat the oven to 325 degrees F (165 degrees C). Grease and flour a 9x5-inch loaf pan.', 'Whisk flour, salt, baking powder, and baking soda in a bowl. Cream sugar and butter in a separate bowl with an electric mixer. Add eggs, lemon juice, lemon zest, lemon extract, and vanilla; beat until incorporated.', 'Pour the egg mixture into the flour mixture; whisk until smooth. Add oil and mix well. Pour into the prepared loaf pan.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 45 minutes. Cool on a wire rack.', 'While the cake is cooling, mix powdered sugar, milk, lemon zest, and lemon extract in a bowl until smooth. Pour over the cooled loaf. Slice up the loaf when the icing sets.']"
24,certain,258491/decadent-chocolate-pancakes/,Decadent Chocolate Pancakes,"[]",0,4.59999990463257,https://images.media-allrecipes.com/userphotos/560x315/5284404.jpg,"['1/3 cup cocoa powder', '1/4 cup white sugar', '1 1/2 cups all-purpose flour', '2 tablespoons light brown sugar', '1 teaspoon baking soda', '1/2 teaspoon baking powder', '1/4 teaspoon salt', '1 cup buttermilk', '2 eggs', '3 1/2 tablespoons vegetable oil', '1 1/2 teaspoons vanilla extract']","['Whisk cocoa powder and sugar together in a bowl until well combined. Add flour, brown sugar, baking soda, baking powder, and salt; continue whisking until evenly mixed. Make a well in the center of the bowl.', 'Whisk buttermilk, eggs, vegetable oil, and vanilla extract together in a separate bowl. Pour into center of the well of the cocoa mixture; mix until just blended.', 'Heat a lightly oiled griddle over medium heat. Drop 1/4 cup batter onto the griddle and cook until bubbles form and the edges are dry, 3 to 4 minutes. Flip and cook until browned on the other side, 2 to 3 minutes. Repeat with remaining batter.']"
25,certain,239596/one-bowl-lemon-cupcakes/,One Bowl Lemon Cupcakes,"[]",26,3.8461537361145,https://images.media-allrecipes.com/userphotos/560x315/5967790.jpg,"['Dry Ingredients:', '2 1/8 cups all-purpose flour', '2 cups white sugar', '1 1/2 teaspoons baking powder', '1 1/2 teaspoons baking soda', '1 teaspoon salt', 'Wet Ingredients:', '1 cup milk', '2 eggs', '1/2 cup vegetable oil', '1 teaspoon vanilla extract', '1 teaspoon lemon extract', '1 cup strained fresh lemon juice']","['Preheat oven to 350 degrees F (175 degrees C). Line 24 muffin cups with paper liners.', 'Stir flour, sugar, baking powder, baking soda, and salt together in a large mixing bowl. Beat milk, eggs, vegetable oil, vanilla extract, and lemon extract into the dry ingredients using an electric mixer set to medium for 2 minutes.', 'Bring lemon juice to a boil in a small saucepan and immediately beat into the batter with the electric mixer on low speed.', 'Fill cupcake liners with batter to about two-thirds full.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 15 to 17 minutes. Cool in the pans for 10 minutes before removing to cool completely on a wire rack.']"
26,certain,7722/buttermilk-pound-cake-ii/,Buttermilk Pound Cake II,"[]",700,4.54428577423096,https://images.media-allrecipes.com/userphotos/560x315/4125671.jpg,"['3 cups all-purpose flour', '1/4 teaspoon baking soda', '1/2 teaspoon salt', '1 cup butter', '3 cups white sugar', '6 eggs', '1 teaspoon lemon extract', '1 teaspoon vanilla extract', '1 cup buttermilk']","['Preheat oven to 325 degrees F (165 degrees C). Grease one 9 or 10 inch tube pan.  Mix together the flour, baking soda, and salt. Set aside.', 'In a large bowl, beat butter with sugar. Mix in the eggs, one at time, beating well after each addition. Stir in the lemon and the vanilla extracts.  Gently mix in flour mixture alternately with the buttermilk. Pour batter into the prepared pan.', 'Bake in preheated oven for 90 minutes. Do not open oven door until after one hour. When cake begins to pull away from the side of the pan it is done. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.']"
