id,type,recipe,title,most_similar,ratings,stars,image,ingredients,directions
10,uncertain,215288/topsy-turvy-apple-pie/,Topsy-Turvy Apple Pie,"[]",0,4.96000003814697,https://images.media-allrecipes.com/userphotos/250x250/984964.jpg,"['1/2 cup butter', '1 (14 ounce) can sweetened condensed milk', '1 (6 ounce) package butterscotch chips', '1 (12 ounce) package chocolate chips', '1 cup chopped pecans', '1 (10.5 ounce) package miniature marshmallows', '1 teaspoon vanilla extract']","['In a saucepan, combine butter and sweetened condensed milk. Bring to a boil, then remove from heat. Stir in chocolate chips and butterscotch chips until melted. Stir in nuts, marshmallows and vanilla. Drop by spoonfuls onto waxed paper.']"

11,main,19005/chocolate-chip-cookie-ice-cream-cake/,Chocolate Chip Cookie Ice Cream Cake,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",368,4.8070650100708,https://images.media-allrecipes.com/userphotos/560x315/450406.jpg,"['1 (18 ounce) package small chocolate chip cookies', '1/4 cup margarine, melted', '1 cup hot fudge topping', '2 quarts vanilla ice cream', '1 cup whipped cream', '12 cherries']","['Crush half the cookies (about 20) to make crumbs.  Combine crumbs with melted margarine and press into the bottom of a 9-inch springform pan or pie plate.  Stand remaining cookies around edge of pan.  Spread 3/4 cup fudge topping over crust.  Freeze 15 minutes.', 'Meanwhile, soften 1 quart of ice cream in microwave or on countertop.  After crust has chilled, spread softened ice cream over fudge layer.  Freeze 30 minutes.', 'Scoop remaining quart of ice cream into balls and arrange over spread ice cream layer.  Freeze until firm, 4 hours or overnight.  To serve, garnish with remainder of fudge topping, whipped cream and cherries.']"
12,certain,233132/amazing-grasshopper-pie/,Amazing Grasshopper Pie,"[]",0,4.5,https://images.media-allrecipes.com/userphotos/560x315/1020389.jpg,"['2-3 lbs. pork country style ribs cut into bite sized pieces', '1 jar Nopales drained and rinsed(cactus found in your mexican section of your grocery store)', '5 tomatillos cleaned, boiled', '2 jalepenos boiled', '1/2 small onion diced', '3 stems of cilantro chopped', 'salt and peper to taste']","['1.) Boil your pork ribs till cook through and tender. Then drain the water and brown.', '2.) Boil tomatillos and jalepenos togeather once cooked through till soft, liquiffy them in a blender till smooth adding in onion, salt and cilantro until soup constinace.', '3.) Add nopales to the browned ribsand sautee till heated through.', '4.) Add in your tomatillo and jalepeno mix bring to boil then reduce heat and simmer for 10-15 min.', 'Serve with yellow rice,refried beans and warmed corn tortillas.']"
13,certain,219024/best-mud-pie/,Best Mud Pie,"[]",21,4.57142877578735,https://images.media-allrecipes.com/userphotos/560x315/4536849.jpg,"['1 (6 ounce) chocolate sandwich cookie crumb crust (such as an OREO® crust)', '1 quart coffee ice cream', '1 (12 ounce) package miniature chocolate chips', '1 (12 ounce) jar hot fudge topping', '1/2 (18 ounce) package crushed chocolate sandwich cookies, divided', '1 (8 ounce) container frozen whipped topping, thawed', '3/4 cup chocolate syrup']","['Freeze the crust until firm, about 30 minutes. Place half the coffee ice cream into a bowl, and let it stand about 10 minutes to soften. Return remaining ice cream to the freezer. Mix softened ice cream with the mini chocolate chips. Spread the ice cream and chips in an even layer over the frozen crust. Cover with plastic wrap, and freeze for 2 hours.', 'Heat the topping in the microwave on low until warm and easy to pour, 30 seconds to 1 minute (do not let the sauce get very hot). Pour into a bowl. Set aside 2 tablespoons cookie crumbs for garnish; stir remaining cookie crumbs into the fudge topping. Remove the pie from the freezer, and layer the cookie crumbs and fudge topping mixture over the ice cream with chips. Cover with plastic wrap, and return to freezer for 2 hours.', 'Take the remaining frozen coffee ice cream out of the freezer, and allow to stand for about 10 minutes to soften. Layer the ice cream over the layer of cookie crumbs and fudge topping. Cover with plastic wrap, and return to freezer for 2 more hours.', 'Remove pie, and frost the top of the pie with the whipped topping. Top with the reserved cookie crumbs. Cover with plastic wrap, and return to freezer for 2 more hours to freeze the whipped topping layer. Cut the pie into serving pieces, and drizzle each serving with about 1 tablespoon of the chocolate syrup.']"
14,certain,76004/easy-ice-cream-cake/,Easy Ice Cream Cake,"[]",273,4.72893762588501,https://images.media-allrecipes.com/userphotos/250x250/658582.jpg,"['16 ice cream sandwiches', '1 (16 ounce) container frozen non-dairy whipped topping', '1 (12 ounce) jar chocolate fudge topping, room temperature', '1 (1.5 ounce) bar chocolate candy bar, grated']","['Place 8 of the ice cream sandwiches side by side in a 9x13 inch baking dish. Spread evenly with half of the hot fudge topping, then half of the whipped topping. Repeat with the remaining sandwiches and toppings. Sprinkle with grated chocolate bar.', 'Cover and freeze for at least 1 hour before serving. Keep unused portion covered and frozen.']"
15,certain,241894/black-forest-trifle/,Black Forest Trifle,"[]",0,5,https://images.media-allrecipes.com/userphotos/560x315/4795562.jpg,"['1 (12 ounce) package frozen pound cake, thawed and cut into cubes', '2 (21 ounce) cans cherry pie filling', '1 (12 ounce) jar hot fudge ice cream topping, warmed', '4 cups frozen whipped topping, thawed']","['Put about half of the pound cake cubes into the bottom of a glass trifle bowl; top with 1 can cherry pie filling, half of the hot fudge, and 2 cups whipped topping. Repeat layers.', 'Drizzle some of the hot fudge over the top layer of whipped topping. Dollop small amounts of the cherry pie filling decoratively over the whipped topping.', 'Cover bowl with plastic wrap and refrigerate at least 2 hours.']"
16,certain,110311/chocolate-wafer-ice-cream-sandwiches/,Chocolate Wafer Ice Cream Sandwiches,"[]",0,4.68421030044556,https://images.media-allrecipes.com/userphotos/560x315/43074.jpg,"['4 cups hot water', '3/4 cup sugar or 1/2 c. honey', '1 cup oil', '6 Tbsp. yeast', '3 eggs', '5 cups. flour', '1 Tbsp. salt']","['Stir together water sugar, oil, and yeast.', 'Add eggs, salt and flour.', 'Gradually add another 5-6 cups flour, kneading well after each addition.  When dough follows the hook around and no longer sicks to the side of the bowl or the middle column it is ready (approx 10 min.)', 'Immediately shape into whatever rolls or buns you want and place on greased pan.  Let rise for approx. 10 min.  Bake @425 deg. F for 10 min.']"
17,uncertain,254299/red-white-and-blue-ice-cream-pie/,"Red, White and Blue Ice Cream Pie","[]",0,3.66666674613953,https://images.media-allrecipes.com/userphotos/560x315/3686994.jpg,"['1 pound boneless pork chops, cut into stir-fry strips', '1 tablespoon hoisin sauce', '1 tablespoon cornstarch', '2 tablespoons hoisin sauce', '1/4 cup chicken broth', '1 tablespoon cornstarch', '1 tablespoon rice vinegar', '1 tablespoon white sugar', '1 teaspoon red pepper flakes, or to taste', '1 tablespoon sesame oil', '2 cloves garlic, minced', '2 teaspoons minced fresh ginger root', '1 carrot, peeled and sliced', '1 green bell pepper, sliced', '1 (4 ounce) can sliced water chestnuts, drained', '2 green onions, sliced']","['Mix the sliced pork, 1 tablespoon hoisin sauce, and 1 tablespoon cornstarch together in a bowl. Set aside. Combine the remaining 2 tablespoons hoisin sauce, chicken broth, and 1 tablespoon cornstarch with rice vinegar, sugar, and cayenne pepper in small bowl. Set aside.', 'Heat the sesame oil in a skillet over medium-high heat. Stir in the pork; cook and stir until the pork begins to brown, about 5 minutes. Add the garlic and ginger; cook and stir until fragrant. Mix in the carrot, bell pepper, and water chestnuts, cooking until the carrots are tender. Stir in the reserved hoisin sauce mixture and continue cooking and stirring until the flavors are combined, about 3 minutes.']"
18,uncertain,143484/coconut-ice-cream-balls/,Coconut Ice Cream Balls,"[]",0,5,https://images.media-allrecipes.com/userphotos/250x250/427622.jpg,"['16 Oz. can green beans (drained) or fresh cooked green beans', '1/2 cup sour cream', '1/3 cup salad dressing or mayo', '6 green onions (sliced)', '1 cucumber (sliced) salt and pepper', 'garlic salt', '1 Tb. dill weed']",['Combine.']
19,uncertain,l-recipe/64543011/4-ingredient-ice-cream/,4 Ingredient Ice Cream,"[]",0,0,https://images.media-allrecipes.com/images/79590.png,"['1 large onion, sliced into rings', '10 center-cut boneless pork chops, trimmed', '1 (10.75 ounce) can cream of onion soup', '1 (10.75 ounce) can cream of mushroom soup', '5 fluid ounces water', '1 (1 ounce) package ranch dressing mix', '1 (1 ounce) package dry onion soup mix', 'salt and ground black pepper to taste']","['Spread about half the onion slices into the bottom of the slow cooker. Arrange 5 pork chops atop the onion layer. Repeat layering with remaining onion and pork chops.', 'Pour cream of onion soup, cream of mushroom soup, and water over the pork chops and onion. Sprinkle ranch dressing mix and onion soup mix over the pork chops; season with salt and pepper.', 'Cook on High until the pork chops are tender to your liking, 2 1/2 to 3 hours. Alternately, you can cook on Low for 4 1/2 to 5 hours. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).']"
20,uncertain,246375/easy-brownie-and-peanut-butter-cup-ice-cream-cake/,Easy Brownie and Peanut Butter Cup Ice Cream Cake,"[]",0,0,https://images.media-allrecipes.com/images/79591.png,"['1 cup almonds', '1/2 cup sliced almonds', '1 cup cashews', '1/4 cup chopped pistachio nuts', '1/4 cup pepitas (pumpkin seeds)', '1 cup dried pitted dates, finely chopped', '1 cup shredded coconut', '1 teaspoon fleur de sel (sea salt flakes)', '1 teaspoon cinnamon', '1/4 teaspoon ground nutmeg', '1/2 cup coconut oil', '5 egg whites']","['Preheat the oven to 350 degrees F (175 degrees C). Lightly oil a 9x9-inch oven-safe glass baking dish.', ""Combine almonds, sliced almonds, cashews, pistachios, and pumpkin seeds in the bowl of a food processor. Pulse on the 'coarse' setting until coarsely chopped. Pour 1/2 the mixture into a large bowl. Continue blending the remaining mixture in the food processor until nuts are finely chopped and have a flour-like consistency. Add to the bowl. Fold in dates, coconut, salt, cinnamon, and nutmeg and stir to combine."", 'Add coconut oil and egg whites to the nut mixture in the bowl, folding until well incorporated. Transfer mixture to the prepared baking dish.', 'Bake in the preheated oven until set, about 40 minutes.', 'Remove and let cool to room temperature, about 30 minutes. Cut into bar shapes and wrap in aluminum foil for easy transport.']"
21,uncertain,214659/cookies-and-peppermint-ice-cream-cake/,Cookies and Peppermint Ice Cream Cake,"[]",0,4.76923084259033,https://images.media-allrecipes.com/userphotos/560x315/6198793.jpg,"['30 cream-filled chocolate sandwich cookies (such as Oreo®)', '1/2 cup butter', ""2 cups confectioners' sugar"", '9 tablespoons unsweetened cocoa powder', '1 tablespoon vegetable oil', '2 eggs, beaten', '1/2 gallon peppermint ice cream']","['In batches of 5 cookies at a time, pulverize the cookies in a blender until fine. Set the last batch of 5 crumbled cookies aside; place the remaining cookies into the bottom of a 9x13-inch pan, and smooth into a crust.', ""Melt butter in a saucepan over low heat, and stir in the confectioners' sugar, cocoa, and vegetable oil into a smooth mixture. Pour in the beaten eggs, and whisk constantly until the mixture is hot (do not boil) and thickened to a fudgy consistency, about 5 minutes. Pour the thickened fudge over the crushed cookie crust, smooth into a layer, and freeze cake at least 30 minutes."", 'Set the peppermint ice cream out to soften for about 10 minutes. Cut the softened ice cream into slices, and place the ice cream slices over the fudge filling. Smooth the ice cream out into an even layer, and sprinkle reserved crushed cookies on top for garnish. Freeze the dessert for 1 to 2 hours before serving.']"

22,main,241922/lemon-poppyseed-muffins-with-lemon-glaze/,Lemon Poppyseed Muffins with Lemon Glaze,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",28,4.2857141494751,https://images.media-allrecipes.com/userphotos/560x315/2209362.jpg,"['1 3/4 cups all-purpose flour', '3/4 cup white sugar', '2 lemons, zested and juiced', '2 tablespoons poppy seeds', '2 2/3 teaspoons baking powder', '1/2 teaspoon salt', '1 cup buttermilk', '1/3 cup sour cream', '1/3 cup vegetable oil', '1 egg', ""1 cup confectioners' sugar""]","['Preheat oven to 350 degrees F (175 degrees C). Line 12 muffin cups with paper muffin liners.', 'Whisk flour, white sugar, lemon zest, poppy seeds, baking powder, and salt together in a bowl. Beat buttermilk, sour cream, vegetable oil, and egg together in another bowl. Pour buttermilk mixture into flour mixture and stir until batter is just combined. Pour batter into the prepared muffin cups.', 'Bake in the preheated oven until a toothpick inserted into the center of a muffin comes out clean, about 20 minutes. Cool for 10 minutes.', ""While muffins are cooling, whisk confectioners' sugar and lemon juice together in a bowl until glaze is smooth. Drizzle glaze over muffins.""]"
23,certain,231474/quick-lemon-poppy-seed-muffins/,Quick Lemon Poppy Seed Muffins,"[]",22,4.45454549789429,https://images.media-allrecipes.com/userphotos/560x315/974052.jpg,"['1 (1 pound) flank steak', '5 teaspoons white sugar, divided', 'kosher salt to taste', 'freshly ground black pepper to taste', '1 tablespoon cornstarch', '3 tablespoons vegetable oil, divided', '2 large eggs, beaten', '1 onion, diced', '2 cloves garlic, minced', '1 teaspoon grated ginger', '1 cup frozen peas, thawed', '2 tablespoons water', '3 cups cooked white rice', '3 tablespoons soy sauce', '1 teaspoon white vinegar', '1 teaspoon sesame oil']","['Pat flank steak dry with a paper towel. Cut into bite-sized pieces and transfer to a medium bowl. Season with 1 teaspoon sugar, salt, and pepper. Add cornstarch and toss until well coated.', 'Heat 1 teaspoon oil a wok or large skillet over medium-high heat. Add eggs and scramble using a rubber spatula, 3 to 5 minutes. Remove eggs to a dish.', 'Add 1 teaspoon oil and 1/2 of the meat to the wok. Increase heat to high and cook until browned on all sides and cooked through, 3 to 5 minutes. Remove to a plate. Add 1 teaspoon oil and repeat with remaining meat.', 'Add remaining 2 tablespoons oil to the wok and reduce heat to medium-low. Add onion, garlic, and ginger; cook until onions begin to soften, 2 to 3 minutes. Add peas and water; cook until peas are tender, 2 to 3 minutes. Add cooked rice, breaking it up with a spatula, and cook until heated through, 2 to 3 minutes. Stir in soy sauce, remaining 4 teaspoons sugar, vinegar, and sesame oil. Add meat and scrambled eggs, toss together and cook until heated through, about 3 minutes. Serve immediately.']"
24,certain,231477/lemony-poppy-seed-muffins/,Lemony Poppy Seed Muffins,"[]",23,4.26086950302124,https://images.media-allrecipes.com/userphotos/560x315/1076944.jpg,"['¼ cup bacon bits', '1 head fresh broccoli florets', '1 cup shredded Cheddar cheese', '½ cup raisins', '½ cup hulled sunflower seeds', '1  red onion, chopped', '1 cup creamy salad dressing, e.g. Miracle Whip (<sup>&trade;</sup>)', '¼ cup white sugar']","['Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, crumble and set aside.', 'In a large bowl, mix together the bacon, broccoli, cheese, raisins, onion and sunflower seeds.', 'In a small bowl, whisk together the creamy salad dressing and sugar. Pour over broccoli mixture and toss well to coat. Cover and refrigerate until chilled.']"
25,certain,l-recipe/63253263/birthday-cake/,"""Birthday"" Cake","[]",0,5,https://images.media-allrecipes.com/images/79590.png,"['3 lb Ready Made Rotisserie Chicken', '1 Green Bell Pepper finely chopped', '3/4 Red Bell Pepper finely chopped', '1/4 Cup Yellow Onion finely chopped', ""10 oz Campbell's Cream of Mushroom Soup"", ""10 oz Campbell's Cream of Chicken Soup"", '10 oz Can Chicken Broth', '10 oz Can Rotel with Green Chiles', '24 oz of Velveeta, Shredded, Divided into 3', '15 Corn Tortillas cut in half']","['Preheat oven to 425.', 'Debone chicken and pull into bite size pieces, save any broth, set aside.', 'Lightly sauté Onion, Green Bell Pepper & Red Bell Pepper until Onion is slightly transparent. Leaving some crunch. Drain any liquid.', 'In a large bowl, mix Cream of Mushroom, Cream of Chicken, Rotel, 5oz of Chicken Broth, Sautéed Onion and Bell Pepper. You should have a little over 6 cups of soup mix.', ""Lightly grease a deep 9x13'' cake pan."", 'Dip Tortilla halves in remaining 5oz of Chicken Broth along with any Broth you had left over from the Rotisserie Chicken.', 'Line bottom of pan with 10 of the tortilla halves, followed by 1/3 of the Chicken, 2 cups of Soup Mix, 8oz of Velveeta. Repeat Tortillas, Chicken, Soup & Velveeta twice more, ending with Velveeta.', 'Bake at 425 for 25-30 minutes.']"
26,certain,7560/poppy-seed-chiffon/,Poppy Seed Chiffon,"[]",0,3,https://images.media-allrecipes.com/userphotos/560x315/6622315.jpg,"['8 ounces vanilla fat-free yogurt', '2 1/2 ounces baby spinach leaves', '1 cup fresh blueberries', '1/2 cup frozen pineapple chunks', '1/2 cup fresh raspberries', '1/4 cup water', '1 cup crushed ice']","['Blend yogurt and baby spinach together in a blender until spinach is finely chopped. Add blueberries, pineapple, raspberries, and water; blend until smooth. Add crushed ice and blend again until smooth.']"
27,certain,258934/lemon-poppy-seed-zucchini-bread/,Lemon Poppy Seed Zucchini Bread,"[]",0,4,https://images.media-allrecipes.com/userphotos/560x315/5088275.jpg,"['2 cups heavy whipping cream, divided', '2 egg yolks', '2 cups half-and-half', '1 cup cinnamon red hot candies']","['Whisk 1 cup cream and egg yolks together in a bowl until smooth.', 'Combine half-and-half, 1 cup cream, and red hot candies in a large saucepan over medium-low; cook, stirring with a wooden spoon, until candies dissolve, 5 to 10 minutes.', 'Pour 1 cup red hot candies mixture into the cream-egg mixture; whisk until mixture is evenly combined. Pour cream-egg mixture into red hot candies mixture in the saucepan. Cook and stir until a film forms on the back of a spoon when dipped into the mixture, keeping just under a boil, about 5 minutes.', 'Pour red hot candies mixture through a sieve into a bowl to collect any undissolved candies. Cover the bowl with a clean towel and cool to room temperature. Refrigerate until chilled, about 1 hour.', ""Pour red hot candies mixture into an ice cream maker and process according to manufacturers' instructions.""]"
28,uncertain,l-recipe/62486874/healthy-carrot-muffins/,Healthy Carrot Muffins,"[]",0,0,https://images.media-allrecipes.com/images/79590.png,"['1 c whole wheat flour flour', '1 1/2 teaspoons ground cinnamon', '1 teaspoon baking soda', '1 teaspoon baking powder', '1/4 teaspoon salt', '3 eggs', '2/3 c brown sugar', '3/4 cup melted butter & applesauce (half and half or all applesauce if you prefer)', '1 teaspoon vanilla extract', '2 cups grated carrot']","['1. Preheat oven to 350 degrees F (175 degrees C).', '2. Combine flour, cinnamon, baking soda, baking powder, and salt; set aside.', '3. Beat the eggs and sugar until frothy and lightened in color. Stir in the oil, vanilla extract, and grated carrot.', '4.  Fold in the flour mixture.', '5. Pour the batter into the prepared muffin tins.', '6. Bake in preheated oven until toothpick inserted in center comes out clean, 15 to 20 minutes. Remove to cool on wire racks.']"
